Scheme,Ring number,Age,Sex,Wing,Weight,Day,Month,Year,Time
GBT,RR11602,A,M,,112,10,1,2004,14
GBT,RR11602,A,M,134,117,17,1,2004,14
GBT,RR11602,A,M,133,115,5,3,2004,10
GBT,RR11618,F,F,121,94,24,6,2001,17
GBT,RR11619,F,F,128,91,25,6,2001,14
GBT,RR11621,J,F,128,93,2,9,2001,8
GBT,RR11622,J,M,127,95,2,9,2001,10
GBT,RR11623,J,F,124,98,2,9,2001,10
GBT,RR11624,J,M,127,96,17,9,2001,7
GBT,RR11626,A,M,140,96,1,12,2001,10
GBT,RR11626,A,M,139,115,26,1,2002,10
GBT,RR11627,F,M,130,105,22,12,2001,9
GBT,RR11628,A,M,138,132,22,12,2001,12
GBT,RR11629,A,M,134,131,22,12,2001,16
GBT,RR11629,A,M,135,134,5,1,2002,9
GBT,RR11630,A,M,129,137,23,12,2001,14
GBT,RR11631,A,F,127,118,23,12,2001,15
GBT,RR11632,A,M,137,140,24,12,2001,14
GBT,RR11633,F,M,127,114,25,12,2001,11
GBT,RR11634,A,M,137,107,25,12,2001,15
GBT,RR11635,F,M,132,109,25,12,2001,16
GBT,RR11636,A,M,138,115,27,12,2001,11
GBT,RR11637,F,F,127,115,27,12,2001,13
GBT,RR11638,A,M,135,127,27,12,2001,13
GBT,RR11639,F,M,130,107,27,12,2001,13
GBT,RR11640,F,M,127,126,27,12,2001,13
GBT,RR11641,A,M,133,130,29,12,2001,13
GBT,RR11642,A,M,136,133,29,12,2001,13
GBT,RR11643,A,M,132,98,29,12,2001,13
GBT,RR11644,A,M,133,134,29,12,2001,13
GBT,RR11645,A,M,137,104,29,12,2001,13
GBT,RR11646,A,F,127,112,29,12,2001,13
GBT,RR11647,A,F,129,128,29,12,2001,14
GBT,RR11648,F,F,128,124,29,12,2001,15
GBT,RR11649,A,M,132,131,29,12,2001,15
GBT,RR11650,A,M,133,110,30,12,2001,14
GBT,RR11650,A,M,133,102,1,1,2002,9
GBT,RR11651,A,F,132,115,30,12,2001,15
GBT,RR11652,A,F,129,129,30,12,2001,15
GBT,RR11653,A,M,132,132,31,12,2001,9
GBT,RR11653,A,M,131,131,4,1,2002,15
GBT,RR11654,A,M,136,118,31,12,2001,9
GBT,RR11655,A,M,135,129,31,12,2001,9
GBT,RR11656,A,M,136,113,31,12,2001,10
GBT,RR11657,A,M,137,142,31,12,2001,10
GBT,RR11657,A,M,,137,31,12,2001,15
GBT,RR11658,A,M,135,131,31,12,2001,12
GBT,RR11658,A,M,,129,31,12,2001,15
GBT,RR11659,A,F,129,128,31,12,2001,13
GBT,RR11660,A,M,131,128,31,12,2001,15
GBT,RR11661,F,M,130,120,31,12,2001,15
GBT,RR11662,A,F,134,128,31,12,2001,15
GBT,RR11663,A,F,129,100,1,1,2002,9
GBT,RR11663,A,F,128,113,5,1,2002,11
GBT,RR11664,A,M,134,122,1,1,2002,10
GBT,RR11665,A,M,137,126,1,1,2002,11
GBT,RR11666,F,F,133,124,2,1,2002,9
GBT,RR11666,F,F,133,135,6,1,2002,14
GBT,RR11667,F,F,128,113,2,1,2002,9
GBT,RR11668,A,M,132,114,2,1,2002,9
GBT,RR11668,A,M,,118,2,1,2002,13
GBT,RR11668,A,M,132,106,18,2,2002,11
GBT,RR11669,A,F,131,117,2,1,2002,9
GBT,RR11670,F,M,,119,2,1,2002,9
GBT,RR11671,F,M,130,111,2,1,2002,10
GBT,RR11672,F,M,137,120,2,1,2002,10
GBT,RR11673,U,F,129,107,2,1,2002,10
GBT,RR11674,A,F,125,134,2,1,2002,12
GBT,RR11674,A,F,127,116,8,1,2003,11
GBT,RR11675,A,F,125,100,2,1,2002,13
GBT,RR11676,A,M,140,133,3,1,2002,9
GBT,RR11677,F,M,126,119,3,1,2002,10
GBT,RR11678,A,M,130,133,4,1,2002,8
GBT,RR11679,A,F,127,116,4,1,2002,8
GBT,RR11680,F,M,127,108,4,1,2002,8
GBT,RR11681,F,M,134,109,4,1,2002,9
GBT,RR11682,A,F,133,138,4,1,2002,9
GBT,RR11683,F,M,133,102,4,1,2002,10
GBT,RR11684,A,M,133,107,4,1,2002,14
GBT,RR11684,A,M,,106,4,1,2002,15
GBT,RR11684,A,M,133,100,5,1,2002,10
GBT,RR11685,F,F,125,124,4,1,2002,15
GBT,RR11686,F,M,133,126,5,1,2002,14
GBT,RR11687,A,F,129,130,6,1,2002,14
GBT,RR11688,A,F,128,117,6,1,2002,14
GBT,RR11689,A,M,133,125,6,1,2002,15
GBT,RR11690,A,M,136,135,6,1,2002,15
GBT,RR11691,A,M,135,138,12,1,2002,8
GBT,RR11692,A,M,133,138,12,1,2002,10
GBT,RR11693,F,M,131,113,19,1,2002,16
GBT,RR11694,F,M,132,111,26,1,2002,10
GBT,RR11695,A,F,123,109,2,2,2002,11
GBT,RR11695,A,F,124,102,3,3,2002,10
GBT,RR11695,A,F,131,107,14,12,2004,11
GBT,RR11695,A,F,130,105,15,12,2004,10
GBT,RR11695,A,F,130,106,11,2,2005,8
GBT,RR11695,A,F,131,120,29,11,2005,9
GBT,RR11695,A,F,130,118,17,12,2005,13
GBT,RR11695,A,F,131,124,30,12,2005,8
GBT,RR11695,A,F,131,102,14,3,2006,10
GBT,RR11695,A,F,131,118,2,5,2006,8
GBT,RR11695,U,F,130,97,3,7,2006,10
GBT,RR11695,A,F,130,105,26,1,2007,10
GBT,RR11695,A,F,131,103,3,3,2007,14
GBT,RR11696,F,F,129,102,10,2,2002,14
GBT,RR11697,F,M,130,97,18,2,2002,13
GBT,RR11697,F,M,130,94,23,3,2002,14
GBT,RR11697,A,M,133,106,17,12,2003,12
GBT,RR11698,F,F,129,103,19,2,2002,14
GBT,RR11699,F,M,134,124,12,3,2002,7
GBT,RR11699,A,M,139,137,30,12,2003,11
GBT,RR11699,A,M,137,128,30,1,2004,9
GBT,RR11702,F,M,127,96,12,6,2003,19
GBT,RR11702,A,M,131,132,14,1,2004,9
GBT,RR11702,A,M,133,96,13,3,2005,15
GBT,RR11704,A,M,133,103,25,6,2003,16
GBT,RR11705,J,M,131,97,25,6,2003,16
GBT,RR11706,J,M,126,93,26,6,2003,10
GBT,RR11707,F,M,,102,9,8,2003,12
GBT,RR11707,A,M,133,123,22,12,2003,15
GBT,RR11707,A,M,135,98,7,3,2005,13
GBT,RR11708,U,M,133,109,10,9,2003,7
GBT,RR11708,A,M,134,128,15,12,2003,15
GBT,RR11709,F,F,129,111,10,12,2003,11
GBT,RR11709,F,F,130,124,22,12,2003,12
GBT,RR11710,F,F,127,121,10,12,2003,15
GBT,RR11711,F,M,133,109,12,12,2003,9
GBT,RR11712,A,M,130,104,12,12,2003,9
GBT,RR11713,A,M,134,103,12,12,2003,9
GBT,RR11714,F,M,127,126,12,12,2003,10
GBT,RR11715,F,M,136,114,12,12,2003,15
GBT,RR11716,F,F,124,102,13,12,2003,11
GBT,RR11717,F,M,134,110,13,12,2003,11
GBT,RR11718,A,M,128,98,13,12,2003,12
GBT,RR11719,A,M,137,124,13,12,2003,12
GBT,RR11720,A,M,138,133,13,12,2003,13
GBT,RR11721,A,F,123,109,15,12,2003,12
GBT,RR11721,A,F,122,119,29,12,2003,9
GBT,RR11722,A,F,127,106,15,12,2003,15
GBT,RR11723,F,F,125,110,15,12,2003,15
GBT,RR11724,F,M,128,115,17,12,2003,12
GBT,RR11725,F,M,137,121,17,12,2003,12
GBT,RR11726,F,M,128,117,17,12,2003,13
GBT,RR11726,F,M,129,117,21,12,2003,13
GBT,RR11727,A,M,131,119,17,12,2003,13
GBT,RR11727,A,M,132,102,10,2,2005,15
GBT,RR11727,A,M,,102,6,8,2005,10
GBT,RR11727,A,M,131,116,17,12,2005,12
GBT,RR11727,A,M,132,96,11,5,2006,19
GBT,RR11727,A,M,130,94,28,7,2006,10
GBT,RR11727,A,M,132,98,14,5,2007,8
GBT,RR11727,A,M,131,99,14,7,2008,15
GBT,RR11728,A,F,131,114,17,12,2003,13
GBT,RR11729,F,F,128,107,17,12,2003,13
GBT,RR11729,F,F,127,107,24,12,2003,11
GBT,RR11730,F,F,127,122,17,12,2003,13
GBT,RR11731,A,M,135,112,17,12,2003,14
GBT,RR11731,A,M,135,125,18,1,2004,14
GBT,RR11732,F,M,131,123,17,12,2003,14
GBT,RR11732,F,M,131,122,19,12,2003,12
GBT,RR11732,F,M,131,130,19,1,2004,9
GBT,RR11733,F,F,127,110,17,12,2003,15
GBT,RR11733,F,F,127,112,19,12,2003,10
GBT,RR11734,A,F,132,118,18,12,2003,11
GBT,RR11735,F,M,130,121,18,12,2003,11
GBT,RR11736,F,F,125,112,18,12,2003,14
GBT,RR11737,F,M,130,120,18,12,2003,15
GBT,RR11737,F,M,131,99,13,2,2004,10
GBT,RR11738,F,F,121,119,19,12,2003,10
GBT,RR11738,A,F,128,112,27,12,2005,13
GBT,RR11739,A,M,134,135,19,12,2003,10
GBT,RR11740,F,M,133,119,19,12,2003,10
GBT,RR11741,A,F,128,126,19,12,2003,15
GBT,RR11742,F,F,124,130,19,12,2003,15
GBT,RR11743,F,M,127,114,20,12,2003,9
GBT,RR11744,F,M,130,122,21,12,2003,12
GBT,RR11744,A,M,,83,30,7,2010,11
GBT,RR11745,F,M,127,110,21,12,2003,12
GBT,RR11745,F,M,127,106,2,1,2004,14
GBT,RR11746,A,M,134,120,21,12,2003,13
GBT,RR11747,F,F,130,127,21,12,2003,13
GBT,RR11748,F,F,124,121,22,12,2003,11
GBT,RR11749,A,M,131,123,22,12,2003,15
GBT,RR11749,A,M,132,101,20,12,2004,13
GBT,RR11749,A,M,132,103,10,1,2005,8
GBT,RR11749,A,M,133,97,27,5,2006,7
GBT,RR11749,A,M,133,97,2,3,2007,10
GBT,RR11749,A,M,132,97,16,3,2007,16
GBT,RR11750,F,M,132,110,25,12,2003,9
GBT,RR11751,F,M,137,138,26,12,2003,9
GBT,RR11752,A,F,131,121,27,12,2003,10
GBT,RR11753,A,M,135,133,27,12,2003,12
GBT,RR11753,A,M,136,136,24,1,2004,8
GBT,RR11753,A,M,136,134,11,2,2004,11
GBT,RR11753,A,M,136,138,9,3,2004,16
GBT,RR11754,F,M,130,113,27,12,2003,12
GBT,RR11755,A,M,134,118,27,12,2003,15
GBT,RR11755,A,M,135,114,28,1,2004,9
GBT,RR11755,A,M,134,117,28,1,2004,14
GBT,RR11755,A,M,134,130,11,2,2004,11
GBT,RR11756,F,M,131,107,29,12,2003,8
GBT,RR11757,A,F,131,117,29,12,2003,8
GBT,RR11758,F,F,128,113,29,12,2003,8
GBT,RR11759,F,F,124,121,29,12,2003,9
GBT,RR11762,F,M,127,112,2,1,2004,14
GBT,RR11762,F,M,127,117,4,1,2004,10
GBT,RR11762,F,M,126,106,12,1,2004,9
GBT,RR11762,F,M,127,107,27,1,2004,11
GBT,RR11763,A,F,130,133,2,1,2004,14
GBT,RR11763,A,F,131,119,18,1,2004,12
GBT,RR11764,A,F,133,127,2,1,2004,15
GBT,RR11765,A,F,134,142,4,1,2004,15
GBT,RR11765,A,F,133,124,12,1,2004,8
GBT,RR11765,A,F,133,128,29,1,2004,9
GBT,RR11765,A,F,134,114,26,2,2004,17
GBT,RR11766,A,F,130,132,9,1,2004,9
GBT,RR11767,F,M,130,127,9,1,2004,15
GBT,RR11767,F,M,131,131,29,1,2004,16
GBT,RR11767,F,M,131,128,30,1,2004,8
GBT,RR11768,F,M,128,116,9,1,2004,16
GBT,RR11769,F,F,122,101,10,1,2004,9
GBT,RR11770,F,M,131,121,10,1,2004,9
GBT,RR11771,F,M,135,129,10,1,2004,10
GBT,RR11771,F,M,135,114,12,1,2004,8
GBT,RR11772,A,M,130,132,14,1,2004,9
GBT,RR11772,A,M,132,136,18,1,2004,12
GBT,RR11773,F,M,131,124,14,1,2004,9
GBT,RR11773,F,M,131,122,16,1,2004,13
GBT,RR11773,F,M,131,119,18,1,2004,9
GBT,RR11773,F,M,131,112,25,2,2004,16
GBT,RR11773,A,M,132,111,8,2,2005,10
GBT,RR11773,A,M,132,99,10,3,2005,12
GBT,RR11774,F,F,120,99,14,1,2004,9
GBT,RR11774,F,F,120,100,16,1,2004,13
GBT,RR11774,F,F,121,88,18,3,2004,7
GBT,RR11774,A,F,124,96,19,4,2005,8
GBT,RR11774,A,F,124,89,12,6,2005,7
GBT,RR11774,A,F,123,86,25,6,2005,10
GBT,RR11774,A,F,125,96,2,2,2006,16
GBT,RR11774,A,F,125,92,28,5,2007,16
GBT,RR11774,A,F,126,91,22,3,2008,12
GBT,RR11774,A,F,126,88,23,3,2008,10
GBT,RR11774,A,F,125,93,14,4,2008,17
GBT,RR11774,A,F,124,97,3,4,2009,18
GBT,RR11774,A,F,126,89,6,6,2009,16
GBT,RR11774,A,F,125,83,29,6,2009,18
GBT,RR11774,A,F,127,90,13,4,2010,9
GBT,RR11774,A,F,127,94,22,6,2010,15
GBT,RR11774,A,F,124,84,13,7,2010,7
GBT,RR11775,F,F,124,117,15,1,2004,8
GBT,RR11775,F,F,128,118,17,1,2004,15
GBT,RR11776,A,M,134,115,15,1,2004,8
GBT,RR11776,A,M,134,113,1,2,2004,9
GBT,RR11777,U,F,130,114,16,1,2004,13
GBT,RR11777,U,F,130,112,29,1,2004,14
GBT,RR11778,F,M,129,131,16,1,2004,16
GBT,RR11778,F,M,129,128,17,1,2004,15
GBT,RR11778,A,M,133,120,17,12,2005,13
GBT,RR11779,F,M,133,117,17,1,2004,14
GBT,RR11779,F,M,132,124,24,1,2004,10
GBT,RR11779,F,M,132,114,27,1,2004,11
GBT,RR11780,F,M,125,111,18,1,2004,8
GBT,RR11781,F,F,128,106,18,1,2004,9
GBT,RR11782,A,M,132,122,18,1,2004,9
GBT,RR11782,A,M,131,129,30,1,2004,16
GBT,RR11783,F,M,133,121,19,1,2004,9
GBT,RR11784,A,F,133,118,19,1,2004,12
GBT,RR11785,A,M,135,125,20,1,2004,15
GBT,RR11786,A,F,134,128,20,1,2004,15
GBT,RR11787,F,F,129,115,24,1,2004,10
GBT,RR11787,A,F,133,117,26,1,2006,8
GBT,RR11788,A,F,132,119,24,1,2004,10
GBT,RR11789,A,M,138,101,27,1,2004,10
GBT,RR11790,F,M,130,114,27,1,2004,10
GBT,RR11790,F,M,129,110,29,1,2004,12
GBT,RR11790,F,M,129,110,30,1,2004,11
GBT,RR11791,A,M,135,138,27,1,2004,15
GBT,RR11791,A,M,135,105,28,5,2004,13
GBT,RR11791,A,M,137,122,20,1,2005,11
GBT,RR11791,A,M,137,108,23,4,2005,15
GBT,RR11792,F,F,129,93,28,1,2004,9
GBT,RR11792,F,F,128,96,29,1,2004,16
GBT,RR11792,F,F,127,94,23,2,2004,13
GBT,RR11792,F,F,128,94,27,2,2004,15
GBT,RR11793,F,M,130,113,28,1,2004,16
GBT,RR11793,F,M,130,109,29,1,2004,9
GBT,RR11794,A,F,126,109,29,1,2004,12
GBT,RR11795,F,F,125,105,30,1,2004,11
GBT,RR11796,F,M,134,118,1,2,2004,9
GBT,RR11797,F,M,126,109,4,2,2004,8
GBT,RR11797,F,M,126,97,26,2,2004,9
GBT,RR11797,F,M,126,94,2,3,2004,12
GBT,RR11798,A,F,127,115,7,2,2004,16
GBT,RR11798,A,F,128,111,23,4,2006,8
GBT,RR11798,A,F,129,106,6,5,2006,11
GBT,RR11798,A,F,127,111,3,5,2008,18
GBT,RR11799,A,F,128,100,7,2,2004,16
GBT,RR11800,F,F,127,103,10,2,2004,12
GBT,XP30514,A,M,133,114,6,1,1989,11
GBT,XP30514,A,M,132,97,25,3,1990,15
GBT,XP30529,A,F,126,100,16,6,1989,6
GBT,XP30643,A,M,131,110,16,2,1989,9
GBT,XP30643,A,M,131,95,18,3,1989,13
GBT,XP30643,A,M,130,91,26,3,1989,10
GBT,XP30643,A,M,131,94,6,5,1989,12
GBT,XP30643,A,M,130,90,15,5,1989,17
GBT,XP30643,A,M,133,96,25,11,1989,13
GBT,XP30643,A,M,132,91,3,12,1989,14
GBT,XP30643,A,M,133,92,25,2,1990,8
GBT,XP30643,A,M,132,93,28,4,1990,9
GBT,XP30643,A,M,,95,7,5,1990,15
GBT,XP30643,A,M,133,96,1,4,1991,15
GBT,XP30643,A,M,132,90,3,6,1991,7
GBT,XP30643,A,M,130,96,16,5,1992,12
GBT,XP30643,A,M,130,97,8,8,1992,14
GBT,XP30643,A,M,132,112,24,1,1993,15
GBT,XP30643,A,M,132,100,21,2,1993,16
GBT,XP30643,A,M,131,88,1,4,1993,7
GBT,XP30643,A,M,132,93,23,2,1994,7
GBT,XP30643,A,M,132,89,6,4,1994,12
GBT,XP30643,A,M,,116,14,1,1995,10
GBT,XP30643,A,M,133,105,21,1,1995,7
GBT,XP30643,A,M,,107,28,1,1995,8
GBT,XP30643,A,M,133,92,20,2,1995,11
GBT,XP30643,A,M,133,89,25,2,1995,15
GBT,XP30652,A,M,129,105,16,2,1989,9
GBT,XP30652,A,M,130,100,19,5,1990,9
GBT,XP30688,A,F,125,109,14,1,1989,10
GBT,XP30688,A,F,125,96,16,2,1989,16
GBT,XP30688,A,F,125,95,13,5,1989,19
GBT,XP30688,A,F,127,94,26,11,1989,15
GBT,XP30688,A,F,125,83,8,4,1990,7
GBT,XP30688,A,F,125,94,28,4,1990,10
GBT,XP30890,U,F,131,110,27,8,1988,10
GBT,XP30890,U,F,130,100,13,8,1989,16
GBT,XP30890,U,F,131,98,2,9,1990,11
GBT,XP30890,A,F,130,97,25,12,1990,16
GBT,XP30890,A,F,130,108,25,1,1992,9
GBT,XP30890,A,F,129,93,8,3,1992,9
GBT,XP30891,J,F,127,100,2,9,1988,8
GBT,XP30892,J,M,126,112,5,9,1988,20
GBT,XP30893,J,F,123,96,7,9,1988,19
GBT,XP30894,U,F,130,109,9,9,1988,19
GBT,XP30894,A,F,130,121,3,1,1989,8
GBT,XP30895,U,M,130,111,10,9,1988,16
GBT,XP30895,A,M,134,100,25,2,1989,8
GBT,XP30896,U,M,127,95,17,9,1988,8
GBT,XP30896,A,M,130,93,25,3,1990,15
GBT,XP30897,A,M,131,85,4,3,1989,8
GBT,XP30897,A,M,130,89,26,11,1989,14
GBT,XP30897,A,M,131,90,2,1,1991,10
GBT,XP30898,F,M,128,99,24,9,1988,11
GBT,XP30898,F,M,128,117,10,12,1988,15
GBT,XP30898,F,M,128,107,14,2,1989,13
GBT,XP30898,F,M,128,106,15,2,1989,16
GBT,XP30898,F,M,127,107,17,2,1989,10
GBT,XP30898,F,M,127,92,6,5,1989,16
GBT,XP30898,A,M,131,90,12,4,1990,14
GBT,XP30898,A,M,131,85,9,5,1990,8
GBT,XP30898,A,M,,91,11,7,1990,19
GBT,XP30898,A,M,132,98,30,11,1991,9
GBT,XP30898,A,M,132,109,3,1,1992,10
GBT,XP30899,U,M,136,105,24,9,1988,11
GBT,XP30899,A,M,135,135,28,1,1989,15
GBT,XP30900,U,F,128,89,28,9,1988,18
GBT,XP30901,J,M,127,99,28,9,1988,18
GBT,XP30902,F,F,129,94,1,10,1988,15
GBT,XP30903,F,M,127,97,3,10,1988,17
GBT,XP30903,F,M,127,106,15,2,1989,11
GBT,XP30904,J,M,126,103,6,10,1988,18
GBT,XP30904,F,M,126,112,2,1,1989,11
GBT,XP30905,A,F,122,95,8,10,1988,8
GBT,XP30905,A,F,124,83,25,6,1989,16
GBT,XP30906,F,F,124,99,16,10,1988,8
GBT,XP30906,F,F,122,106,15,2,1989,12
GBT,XP30906,F,F,120,103,29,6,1989,17
GBT,XP30907,A,F,128,95,23,10,1988,7
GBT,XP30908,A,M,134,104,24,10,1988,7
GBT,XP30909,A,M,133,96,12,11,1988,8
GBT,XP30910,A,M,130,106,26,11,1988,8
GBT,XP30911,A,F,127,112,26,11,1988,8
GBT,XP30912,A,M,137,110,26,11,1988,8
GBT,XP30913,F,F,126,119,3,12,1988,10
GBT,XP30913,A,F,128,102,2,6,1995,9
GBT,XP30914,F,M,128,111,4,12,1988,10
GBT,XP30915,F,M,128,112,10,12,1988,11
GBT,XP30915,F,M,128,111,22,12,1988,12
GBT,XP30915,F,M,128,97,14,2,1989,9
GBT,XP30915,F,M,128,94,16,2,1989,9
GBT,XP30916,F,F,127,115,10,12,1988,11
GBT,XP30916,F,F,126,105,2,1,1989,8
GBT,XP30916,F,F,126,102,14,2,1989,8
GBT,XP30916,F,F,126,99,17,2,1989,10
GBT,XP30920,F,M,130,118,23,12,1988,9
GBT,XP30926,A,F,135,112,28,12,1988,11
GBT,XP30927,F,F,124,105,29,12,1988,14
GBT,XP30927,F,F,125,102,17,2,1989,8
GBT,XP30927,F,F,125,96,25,2,1989,8
GBT,XP30927,F,F,124,98,4,3,1989,15
GBT,XP30930,F,F,128,98,30,12,1988,8
GBT,XP30933,A,M,133,110,31,12,1988,15
GBT,XP30937,F,F,127,121,6,1,1989,11
GBT,XP30937,F,F,126,97,18,3,1989,15
GBT,XP30937,A,F,129,100,31,3,1990,16
GBT,XP30937,A,F,131,104,9,4,1991,16
GBT,XP30937,A,F,131,102,29,2,1992,8
GBT,XP30937,A,F,130,94,18,6,1994,15
GBT,XP30937,A,F,130,96,14,5,1995,9
GBT,XP30938,A,F,127,112,6,1,1989,12
GBT,XP30939,F,M,127,110,6,1,1989,12
GBT,XP30943,A,F,133,113,14,1,1989,11
GBT,XP30945,A,M,131,102,21,1,1989,11
GBT,XP30945,A,M,131,93,11,2,1989,8
GBT,XP30946,A,F,131,120,22,1,1989,11
GBT,XP30949,F,F,123,103,28,1,1989,8
GBT,XP30950,A,F,131,110,28,1,1989,12
GBT,XP30951,F,M,123,107,28,1,1989,13
GBT,XP30951,F,M,124,97,16,2,1989,8
GBT,XP30952,A,F,127,115,28,1,1989,14
GBT,XP30952,A,F,127,103,14,10,1989,9
GBT,XP30953,F,M,131,108,25,2,1989,8
GBT,XP30953,F,M,130,102,18,3,1989,15
GBT,XP30953,A,M,137,108,2,1,1991,10
GBT,XP30954,F,F,126,103,11,2,1989,8
GBT,XP30956,F,M,131,96,12,2,1989,9
GBT,XP30958,A,F,129,104,12,2,1989,16
GBT,XP30959,F,M,126,97,14,2,1989,8
GBT,XP30959,F,M,125,94,15,2,1989,11
GBT,XP30959,F,M,124,98,16,2,1989,11
GBT,XP30959,F,M,,93,16,2,1989,13
GBT,XP30959,F,M,,91,17,2,1989,9
GBT,XP30959,F,M,125,95,27,2,1989,7
GBT,XP30959,F,M,,98,11,3,1989,9
GBT,XP30960,F,M,127,117,14,2,1989,10
GBT,XP30960,F,M,126,110,15,2,1989,13
GBT,XP30960,F,M,,111,17,2,1989,9
GBT,XP30960,A,M,133,133,25,1,1992,11
GBT,XP30960,A,M,135,121,31,1,1992,8
GBT,XP30960,A,M,135,118,16,2,1992,9
GBT,XP30961,F,M,128,95,14,2,1989,13
GBT,XP30962,F,M,127,107,15,2,1989,10
GBT,XP30963,A,F,124,105,15,2,1989,12
GBT,XP30963,A,F,124,100,29,3,1989,7
GBT,XP30963,A,F,123,102,7,4,1989,16
GBT,XP30963,A,F,127,105,28,4,1990,10
GBT,XP30963,A,F,128,100,7,7,1990,15
GBT,XP30963,U,F,127,101,22,9,1990,15
GBT,XP30963,A,F,128,126,20,1,1991,11
GBT,XP30963,A,F,,125,11,2,1991,14
GBT,XP30963,U,F,,103,7,9,1991,11
GBT,XP30963,A,F,129,101,20,4,1992,9
GBT,XP30963,A,F,127,93,1,4,1993,18
GBT,XP30963,A,F,130,113,28,11,1993,15
GBT,XP30963,A,F,130,115,18,12,1993,9
GBT,XP30963,A,F,136,108,30,1,1994,15
GBT,XP30963,A,F,129,109,23,12,1994,10
GBT,XP30963,A,F,129,108,31,12,1994,13
GBT,XP30963,A,F,130,104,14,1,1995,10
GBT,XP30963,A,F,130,105,21,1,1995,10
GBT,XP30964,F,F,129,96,16,2,1989,14
GBT,XP30965,F,M,126,94,17,2,1989,8
GBT,XP30965,F,M,,90,21,6,1989,7
GBT,XP30966,F,F,129,107,17,2,1989,17
GBT,XP30967,F,M,135,99,27,2,1989,7
GBT,XP30968,F,F,130,100,1,3,1989,7
GBT,XP30969,F,F,124,104,4,3,1989,9
GBT,XP30970,F,M,126,101,5,3,1989,15
GBT,XP30970,F,M,127,100,11,3,1989,9
GBT,XP30971,F,F,125,104,18,3,1989,15
GBT,XP30973,A,F,128,96,8,4,1989,17
GBT,XP30978,A,F,126,110,1,5,1989,19
GBT,XP30993,J,M,128,103,24,5,1989,7
GBT,XP30994,A,F,128,96,24,5,1989,19
GBT,XP30995,J,M,131,95,15,6,1989,7
GBT,XP30995,J,M,131,90,21,6,1989,6
GBT,XP30997,J,M,125,86,9,6,1989,7
GBT,XP30997,J,M,126,82,11,6,1989,18
GBT,XP30997,J,M,127,79,15,6,1989,7
GBT,XP30997,J,M,,80,16,6,1989,18
GBT,XP31000,J,F,129,102,17,6,1989,6
